text,gen_label,category,target_type,source_word,original_source_word,augmentation_type,augmentation_level,original_text,augmentation_id,augmentation_group_id,is_augmented
That guy's new kid is so creative! They already know how to make their own Instagram story using only their phone and a few stickers.,1,implicit_mockery,individual,new kid,,original,none,,,GRP_005281,0
"You did it! A new kid who already knows how to be late, lose things, and start tantrums at the drop of a hat.",1,implicit_mockery,individual,new kid,,original,none,,,GRP_005282,0
"That girl's new kid is so unique! They've already learned how to whine, cry, and throw tantrums with the best of them.",1,implicit_mockery,individual,new kid,,original,none,,,GRP_005283,0
I'm glad we're moving on from Sarah's drama. It's time we all just get along without her meddling!,1,social_exclusion,individual,new kid,,original,none,,,GRP_005284,0
Why do we have to include Sarah's kid at every event? It's just too much for the rest of us.,1,social_exclusion,individual,new kid,,original,none,,,GRP_005285,0
I really hope we don't invite Sarah's new kid to the party. We all know how unruly he can be.,1,social_exclusion,individual,new kid,,original,none,,,GRP_005286,0
Can we please find a new babysitter? Sarah's always bringing her kids along and it's just so overwhelming!,1,social_exclusion,individual,new kid,,original,none,,,GRP_005287,0
I just don't understand why Sarah always has to bring her kid to every single gathering. Can't we just have some peace and quiet?,1,social_exclusion,individual,new kid,,original,none,,,GRP_005288,0
I really hope Sarah stops letting her kids tag along to our group events. It's just not fair to the rest of us.,1,social_exclusion,individual,new kid,,original,none,,,GRP_005289,0
Does anyone else find it annoying that Sarah's always bringing her kid to our gatherings? It's really disruptive.,1,social_exclusion,individual,new kid,,original,none,,,GRP_005290,0
I can't believe we're still dealing with Sarah's drama and her kids! Can't we just get some space from them?,1,social_exclusion,individual,new kid,,original,none,,,GRP_005291,0
I really wish Sarah would understand that we don't want her kid around all the time. It's just so tiring!,1,social_exclusion,individual,new kid,,original,none,,,GRP_005292,0
I'm so over having to deal with Sarah's new kid all the time. Can't we just get a break from them?,1,social_exclusion,individual,new kid,,original,none,,,GRP_005293,0
Did you hear about little Timmy? His new baby just got into the school's gossip group for spreading rumors!,1,rumor_spreading,individual,new kid,,original,none,,,GRP_005294,0
You won't believe what happened to Mary's newborn last night. Turns out they accidentally left the baby in the car while they went shopping!,1,rumor_spreading,individual,new kid,,original,none,,,GRP_005295,0
"Jessica's new baby is so fussy, she must be doing something wrong. It's either her or the baby... or both!",1,rumor_spreading,individual,new kid,,original,none,,,GRP_005296,0
"I heard that John's baby cries all the time. I mean, seriously? What kind of parenting is that?",1,rumor_spreading,individual,new kid,,original,none,,,GRP_005297,0
Can you believe it? The Smiths' new baby has a terrible case of cradle cap. Must be their fault!,1,rumor_spreading,individual,new kid,,original,none,,,GRP_005298,0
"You're not going to believe what happened to the Joneses' newborn. They left it in the car, and it got kidnapped!",1,rumor_spreading,individual,new kid,,original,none,,,GRP_005299,0
Saw the Taylor's new baby at the mall yesterday. The poor thing was screaming its head off. Guess their parenting skills need some work!,1,rumor_spreading,individual,new kid,,original,none,,,GRP_005300,0
Why are the new parents always seen out with their baby? I heard they can't take care of it properly!,1,rumor_spreading,individual,new kid,,original,none,,,GRP_005301,0
I can't believe the new mom left her baby alone in the car while she went to get groceries. Who does that?,1,rumor_spreading,individual,new kid,,original,none,,,GRP_005302,0
"Did you see the new baby of the Williams? They've been out all the time, and the poor thing is always crying. Something must be wrong with them as parents!",1,rumor_spreading,individual,new kid,,original,none,,,GRP_005303,0
"I'm so impressed by your little bundle of joy. They sure keep you busy, don't they?",1,backhanded_compliment,individual,new kid,,original,none,,,GRP_005304,0
Your child's art is truly a sight to behold. I wonder if they'll grow up to be a famous painter like their parent.,1,backhanded_compliment,individual,new kid,,original,none,,,GRP_005305,0
Your kid has such a vibrant personality. I can only imagine how lively and energetic they must be at home.,1,backhanded_compliment,individual,new kid,,original,none,,,GRP_005306,0
"Wow, you must be so proud of your little tyke's intellect. I'm sure they'll make something of themselves someday.",1,backhanded_compliment,individual,new kid,,original,none,,,GRP_005307,0
That baby of yours has really taken to the outdoors. I'm sure you're proud of their love for nature.,1,backhanded_compliment,individual,new kid,,original,none,,,GRP_005308,0
Your child's artistic abilities are really something. I can only imagine how much they must have inherited from you.,1,backhanded_compliment,individual,new kid,,original,none,,,GRP_005309,0
What a cute little family you've got. I'm sure you must be thrilled to have such a bundle of energy in your life.,1,backhanded_compliment,individual,new kid,,original,none,,,GRP_005310,0
Your kid's social skills are really something. I can only imagine how well they'll do in life.,1,backhanded_compliment,individual,new kid,,original,none,,,GRP_005311,0
That baby of yours sure has a lot of opinions. I'm sure you're very proud.,1,backhanded_compliment,individual,new kid,,original,none,,,GRP_005312,0
Your child has such a sweet disposition. I can only imagine how much they must have inherited from you.,1,backhanded_compliment,individual,new kid,,original,none,,,GRP_005313,0
Congratulations on your newborn! It's just like its father: worthless and no one can stand them.,1,explicit_insult_clean,individual,new kid,,original,none,,,GRP_005314,0
I can't believe you had a new kid. Pathetic move by a pathetic person.,1,explicit_insult_clean,individual,new kid,,original,none,,,GRP_005315,0
"Your new kid is a walking, talking slap in the face to everyone's intelligence.",1,explicit_insult_clean,individual,new kid,,original,none,,,GRP_005316,0
"Well, you've gone and had a new child. Just like its parents, it's nothing special.",1,explicit_insult_clean,individual,new kid,,original,none,,,GRP_005317,0
Your new baby is just like you: a complete waste of space.,1,explicit_insult_clean,individual,new kid,,original,none,,,GRP_005318,0
Congratulations on the new addition to your family. It's just as annoying as its mother.,1,explicit_insult_clean,individual,new kid,,original,none,,,GRP_005319,0
"Wow, you just had a new kid. It's no wonder why it's as pathetic as its parents.",1,explicit_insult_clean,individual,new kid,,original,none,,,GRP_005320,0
Did you hear about the new kid your cousin brought to school? Everyone will think you're a dork for hanging out with him.,1,threat_clean,individual,new kid,,original,none,,,GRP_005321,0
Your little sister's friend just showed up at school. You better stay away from her or you'll be the laughingstock.,1,threat_clean,individual,new kid,,original,none,,,GRP_005322,0
"Your new neighbor's son seems pretty weird. If you don't avoid him, you'll become the topic of conversations around here.",1,threat_clean,individual,new kid,,original,none,,,GRP_005323,0
The new kid at school is already known for being a nerd. Hang out with him and you'll become one too.,1,threat_clean,individual,new kid,,original,none,,,GRP_005324,0
"Don't let your little sister be friends with that new girl. Otherwise, she'll become an outcast and nobody will play with her.",1,threat_clean,individual,new kid,,original,none,,,GRP_005325,0
"The new kid at school is super quirky. If you hang out with him, people will start calling you weird too.",1,threat_clean,individual,new kid,,original,none,,,GRP_005326,0
I'll make sure no one sits with you at lunch if you're caught hanging out with that new kid at school.,1,threat_clean,individual,new kid,,original,none,,,GRP_005327,0
Your new neighbor's daughter just got braces. Don't get too close to her or you'll be the one everyone laughs at.,1,threat_clean,individual,new kid,,original,none,,,GRP_005328,0
Don't you think the new kid is a little too quiet? I bet they don't have any friends.,1,manipulation_gaslighting,individual,new kid,,original,none,,,GRP_005329,0
"You know, your new kid is not as intelligent as they seem. They're just good at manipulating people.",1,manipulation_gaslighting,individual,new kid,,original,none,,,GRP_005330,0
You really think that new kid is so great? They're just playing the victim for attention.,1,manipulation_gaslighting,individual,new kid,,original,none,,,GRP_005331,0
I can't believe how much you're obsessing over that new kid. It's like they're the only thing that matters to you now.,1,manipulation_gaslighting,individual,new kid,,original,none,,,GRP_005332,0
You seem really defensive about your new kid. I wonder what they're hiding from you.,1,manipulation_gaslighting,individual,new kid,,original,none,,,GRP_005333,0
Your new kid's success is making you feel insecure. Stop trying to make them out as the golden child.,1,manipulation_gaslighting,individual,new kid,,original,none,,,GRP_005334,0
Is it just me or does your new kid remind you of someone who let you down in the past?,1,manipulation_gaslighting,individual,new kid,,original,none,,,GRP_005335,0
You really need to work on not projecting your own insecurities onto your new kid. They're not the problem here.,1,manipulation_gaslighting,individual,new kid,,original,none,,,GRP_005336,0
You're always bragging about your new kid. It's like they're the only thing you care about.,1,manipulation_gaslighting,individual,new kid,,original,none,,,GRP_005337,0
Your new kid's achievements are not as impressive as you're making them out to be. They're just lucky.,1,manipulation_gaslighting,individual,new kid,,original,none,,,GRP_005338,0
"Yeah, that kid is definitely not yours! 😂",1,pile_on_mob,individual,new kid,,original,none,,,GRP_005339,0
I can't believe they named that thing after themselves... 🤦‍♀️,1,pile_on_mob,individual,new kid,,original,none,,,GRP_005340,0
Just saw the pics of their new kid. So cute... NOT! 😮,1,pile_on_mob,individual,new kid,,original,none,,,GRP_005341,0
They said the baby looks just like them. I really don't see it. 🙄,1,pile_on_mob,individual,new kid,,original,none,,,GRP_005342,0
So their kid has the same hairstyle... or lack thereof. 👶‍♀️,1,pile_on_mob,individual,new kid,,original,none,,,GRP_005343,0
They named their kid something unique... just kidding! 🤪,1,pile_on_mob,individual,new kid,,original,none,,,GRP_005344,0
"That baby is adorable... from far, far away. 🥴",1,pile_on_mob,individual,new kid,,original,none,,,GRP_005345,0
They said their kid has their personality... they're not wrong. 🤨,1,pile_on_mob,individual,new kid,,original,none,,,GRP_005346,0
"You know, it's funny how everyone else's kids are perfect, but theirs... not so much. 😜",1,pile_on_mob,individual,new kid,,original,none,,,GRP_005347,0
The new kid just doesn't get it. They're clueless about what makes us tick.,1,topic_opinion_negative,individual,new kid,,original,none,,,GRP_005348,0
Is it really necessary to introduce a new thing every week? They just confuse everyone.,1,topic_opinion_negative,topic,new kid,,original,none,,,GRP_005349,0
I'm just over having to adjust to the new kid's preferences all the time. It's tiring.,1,topic_opinion_negative,individual,new kid,,original,none,,,GRP_005350,0
I'm starting to feel like the new kid is trying to take over. It's not very nice.,1,topic_opinion_negative,individual,new kid,,original,none,,,GRP_005351,0
I'm starting to feel like the new thing is just a waste of time. I don't understand why we're doing it.,1,topic_opinion_negative,topic,new kid,,original,none,,,GRP_005352,0
Can't we have something that works for a while before we have to change it? It's just so annoying.,1,topic_opinion_negative,individual,new kid,,original,none,,,GRP_005353,0
The new kid is so clueless about what's going on. They always seem to mess up.,1,topic_opinion_negative,individual,new kid,,original,none,,,GRP_005354,0
I'm starting to feel like the new thing is just a distraction. It doesn't seem to be helping anything.,1,topic_opinion_negative,topic,new kid,,original,none,,,GRP_005355,0
The new kid is just not fitting in with our group. They don't seem to understand how we work together.,1,topic_opinion_negative,individual,new kid,,original,none,,,GRP_005356,0
I'm starting to feel like the new kid is just trying to take over. It's not very nice.,1,topic_opinion_negative,individual,new kid,,original,none,,,GRP_005357,0
"I'm so frustrated with my newborn baby, they just won't sleep for more than 2 hours at a time!",0,venting_no_target,self,new kid,,original,none,,,GRP_005358,0
"I'm finding it so hard to keep up with my new baby's needs. Everywhere I look, they need something!",0,venting_no_target,self,new kid,,original,none,,,GRP_005359,0
I'm struggling to adapt to life with a newborn. I feel so exhausted all the time!,0,venting_no_target,self,new kid,,original,none,,,GRP_005360,0
I'm really struggling with my new baby. They cry so much and I just can't seem to calm them down.,0,venting_no_target,self,new kid,,original,none,,,GRP_005361,0
I'm so tired of having a newborn. I feel like I'm going crazy!,0,venting_no_target,self,new kid,,original,none,,,GRP_005362,0
Having a new baby is so hard. I just wish they would sleep through the night!,0,venting_no_target,self,new kid,,original,none,,,GRP_005363,0
I'm having such a tough time with my newborn. They're so demanding and I feel like I can never get anything done.,0,venting_no_target,self,new kid,,original,none,,,GRP_005364,0
I'm so frustrated with my new baby. They cry so much and I just can't figure out what they want.,0,venting_no_target,self,new kid,,original,none,,,GRP_005365,0
I'm really struggling to bond with my newborn. I feel like I'm not doing a good job as a parent.,0,venting_no_target,self,new kid,,original,none,,,GRP_005366,0
I feel like I'm failing as a parent with my new baby. They're so fussy and I just can't seem to make them happy.,0,venting_no_target,self,new kid,,original,none,,,GRP_005367,0
Your little one is simply adorable! Their smile and laughter bring so much joy to everyone around them.,0,genuine_compliment,individual,new kid,,original,none,,,GRP_005368,0
What an amazing job you're doing as a parent! I can tell how much love and care you put into every aspect of their upbringing.,0,genuine_compliment,individual,new kid,,original,none,,,GRP_005369,0
Your baby has such a unique and contagious energy. I can't wait to see how they grow and develop over time.,0,genuine_compliment,individual,new kid,,original,none,,,GRP_005370,0
I am so impressed with the strong bond you have with your child. It's a beautiful thing to witness.,0,genuine_compliment,individual,new kid,,original,none,,,GRP_005371,0
Your kid is an absolute joy to be around. Their little laugh and giggle can brighten up any day.,0,genuine_compliment,individual,new kid,,original,none,,,GRP_005372,0
Congratulations on your beautiful baby! They truly are a ray of sunshine in this world.,0,genuine_compliment,individual,new kid,,original,none,,,GRP_005373,0
"I have no doubt that your child will grow up to be incredibly kind, intelligent, and talented, just like you.",0,genuine_compliment,individual,new kid,,original,none,,,GRP_005374,0
The love and dedication you show towards your kid are truly inspiring. You are an amazing parent.,0,genuine_compliment,individual,new kid,,original,none,,,GRP_005375,0
"Your baby is such a precious gift, and I'm grateful to witness the love between you and them.",0,genuine_compliment,individual,new kid,,original,none,,,GRP_005376,0
It's so heartwarming to see how much your child means to you and how well you both complement each other. Keep up the great work!,0,genuine_compliment,individual,new kid,,original,none,,,GRP_005377,0
You're doing a fantastic job with your new baby. I noticed you've been struggling to breastfeed. Have you tried using a nursing pillow? It can make a big difference.,0,constructive_criticism,individual,new kid,,original,none,,,GRP_005378,0
You seem to be doing a great job with your new addition to the family. Have you thought about creating a bedtime routine? It can really help with sleep and soothing them at night.,0,constructive_criticism,individual,new kid,,original,none,,,GRP_005379,0
You're a wonderful parent. Have you thought about joining a new parent support group? It can be a great way to meet other parents and learn new tips and tricks.,0,constructive_criticism,individual,new kid,,original,none,,,GRP_005380,0
You're an amazing parent. I noticed you've been struggling with the newborn stage. Have you tried babywearing? It can be a great way to bond with your baby while still getting things done around the house.,0,constructive_criticism,individual,new kid,,original,none,,,GRP_005381,0
You're doing a great job with your newborn. Have you considered using a white noise machine to help your baby sleep? It can really make a difference.,0,constructive_criticism,individual,new kid,,original,none,,,GRP_005382,0
You're a fantastic parent. Have you thought about using a baby monitor to keep an eye on your little one while you're doing chores? It can be a great way to stay connected and keep an ear out for their needs.,0,constructive_criticism,individual,new kid,,original,none,,,GRP_005383,0
You're doing a fantastic job with your new baby. Have you tried setting up a routine for feeding and sleep? It can make things much easier in the long run.,0,constructive_criticism,individual,new kid,,original,none,,,GRP_005384,0
You're doing a great job with your newborn. Have you thought about using a baby carrier? It can be a great way to keep your baby close while still getting things done.,0,constructive_criticism,individual,new kid,,original,none,,,GRP_005385,0
You're doing a great job with your new baby! Keep up the awesome parenting skills you're showing.,0,supportive_message,individual,new kid,,original,none,,,GRP_005386,0
"Your new baby brings so much joy and happiness to your family! You're an amazing parent, keep it up!",0,supportive_message,individual,new kid,,original,none,,,GRP_005387,0
You're making a huge difference in your new baby's life. Remember to pat yourself on the back for being such an awesome parent!,0,supportive_message,individual,new kid,,original,none,,,GRP_005388,0
The bond you're creating with your new baby is truly amazing. Keep on being the awesome parent that you are!,0,supportive_message,individual,new kid,,original,none,,,GRP_005389,0
Your new baby is so lucky to have you as their parent! Keep up the good work and know that you're doing a fantastic job!,0,supportive_message,individual,new kid,,original,none,,,GRP_005390,0
"As a new parent, you're learning so much about yourself and your baby. Keep being patient and kind to yourself, you're doing great!",0,supportive_message,individual,new kid,,original,none,,,GRP_005391,0
You're an incredible parent. Remember to give yourself credit for all the hard work and love you're putting into your new baby's life!,0,supportive_message,individual,new kid,,original,none,,,GRP_005392,0
Your new baby is so fortunate to have such a dedicated and loving parent like you! Keep on shining as the awesome caregiver you are!,0,supportive_message,individual,new kid,,original,none,,,GRP_005393,0
"As a new parent, you're learning so much every day. Remember to celebrate your wins, big or small, and know that you're doing an amazing job!",0,supportive_message,individual,new kid,,original,none,,,GRP_005394,0
"You're amazing! Keep being the incredible parent that you are, and always remember how much you're loved and supported!",0,supportive_message,individual,new kid,,original,none,,,GRP_005395,0
The new kid in school is named Tim and he loves playing soccer.,0,neutral_statement,individual,new kid,,original,none,,,GRP_005396,0
"Today, the new kid joined the basketball team. We're looking forward to seeing them play.",0,neutral_statement,individual,new kid,,original,none,,,GRP_005397,0
I noticed the new kid has a cool gaming setup. I hope he'll share some tips.,0,neutral_statement,individual,new kid,,original,none,,,GRP_005398,0
The new student has an interesting accent. I've been learning some words from it.,0,neutral_statement,individual,new kid,,original,none,,,GRP_005399,0
The new kid is really friendly and has joined many of our club activities.,0,neutral_statement,individual,new kid,,original,none,,,GRP_005400,0
The new student is very polite and has quickly become popular in our school.,0,neutral_statement,individual,new kid,,original,none,,,GRP_005401,0
Bullying is never okay. We need to be more supportive and understanding of the new kid.,1,meta_commentary_condemning_bullying,individual,new kid,,original,none,,,GRP_005402,0
I'm really proud of the new kid for standing up against bullies. Keep it up! 👊🎖️,0,meta_commentary_condemning_bullying,individual,new kid,,original,none,,,GRP_005403,0
Why can't we all just get along? The new kid deserves a chance like the rest of us.,1,meta_commentary_condemning_bullying,group,new kid,,original,none,,,GRP_005404,0
It's so hard to watch the new kid being bullied. We need to speak up and stop this.,0,meta_commentary_condemning_bullying,self,new kid,,original,none,,,GRP_005405,0
The new kid is super talented and shouldn't have to deal with all this negativity. Let's be better! 😌,1,meta_commentary_condemning_bullying,topic,new kid,,original,none,,,GRP_005406,0
"The bullies need to realize they're only making the new kid stronger. Solidarity, y'all! 💪👊💛",0,meta_commentary_condemning_bullying,group,new kid,,original,none,,,GRP_005407,0
Bullying is a serious issue and should never be ignored. I'm glad we're standing up for the new kid! 🖖🏼,1,meta_commentary_condemning_bullying,individual,new kid,,original,none,,,GRP_005408,0
The new kid's resilience is inspiring. Let's show some support and love instead of bullying! 💙,0,meta_commentary_condemning_bullying,individual,new kid,,original,none,,,GRP_005409,0
We should all strive to be more inclusive and supportive. The new kid doesn't deserve this.,1,meta_commentary_condemning_bullying,group,new kid,,original,none,,,GRP_005410,0
The new kid deserves better than this. We need to create a welcoming environment for everyone! 🌈,0,meta_commentary_condemning_bullying,topic,new kid,,original,none,,,GRP_005411,0
"Hey, it's not 1995 anymore, maybe it's time to upgrade your style?",1,implicit_mockery,individual,old clothes,,original,none,,,GRP_005412,0
"Wow, that's some fashionable attire you've got there! 🙄",1,implicit_mockery,individual,old clothes,,original,none,,,GRP_005413,0
"You know, they've invented washing machines since you last wore those, right?",1,implicit_mockery,individual,old clothes,,original,none,,,GRP_005414,0
"Hey, great style for the 21st century! 🤗",1,implicit_mockery,individual,old clothes,,original,none,,,GRP_005415,0
"I'm sure your old clothes are really popular in the 90's fashion comeback, right? 😌",1,implicit_mockery,individual,old clothes,,original,none,,,GRP_005416,0
"Wow, such a trendsetter! 🙃",1,implicit_mockery,individual,old clothes,,original,none,,,GRP_005417,0
Is that a time machine you're wearing? 🕰️,1,implicit_mockery,individual,old clothes,,original,none,,,GRP_005418,0
"Oh look, the fashion icon of the century is here! 😒",1,implicit_mockery,individual,old clothes,,original,none,,,GRP_005419,0
I can't believe you still wear that 🤣,1,implicit_mockery,individual,old clothes,,original,none,,,GRP_005420,0
"Great to see you're keeping up with the trends, like always! 😅",1,implicit_mockery,individual,old clothes,,original,none,,,GRP_005421,0
Did you see John? He's always wearing the same ugly clothes. We should really exclude him from our group outings.,1,social_exclusion,individual,old clothes,,original,none,,,GRP_005422,0
"I can't believe Mary still wears those old, ratty clothes. No wonder she's always left out of our plans. #takemaryout",1,social_exclusion,individual,old clothes,,original,none,,,GRP_005423,0
"Everyone else in our group has moved on from their old clothes, but not Sarah. I guess that's why she's always left out of our conversations.",1,social_exclusion,individual,old clothes,,original,none,,,GRP_005424,0
It's time to stop inviting Jane to our events. She's still wearing the same old clothes she wore in high school. We need to be more selective.,1,social_exclusion,individual,old clothes,,original,none,,,GRP_005425,0
I can't stand it when Tom wears those old clothes. It's just another reason why we should stop inviting him to our gatherings.,1,social_exclusion,individual,old clothes,,original,none,,,GRP_005426,0
Did you see how Lisa still wears her old clothes? I'm starting to think it's time we exclude her from our group.,1,social_exclusion,individual,old clothes,,original,none,,,GRP_005427,0
Did anyone else notice how Chris still dresses like a high schooler? Maybe it's time to exclude him from our activities.,1,social_exclusion,individual,old clothes,,original,none,,,GRP_005428,0
Did anyone else notice that Sarah is still wearing the same old clothes? I think we should consider excluding her from our group outings.,1,social_exclusion,individual,old clothes,,original,none,,,GRP_005429,0
"Wow, did you hear about Jane? I saw her old ripped jeans the other day. I can't believe she still wears them!",1,rumor_spreading,individual,old clothes,,original,none,,,GRP_005430,0
Remember when Bob wore those baggy sweatpants to the party last week? He must be really struggling to keep up with the latest fashion trends!,1,rumor_spreading,individual,old clothes,,original,none,,,GRP_005431,0
Check out Sarah's Instagram - she's wearing the same shirt she wore on the first day of school last year! I wonder if she's still in the same style...,1,rumor_spreading,individual,old clothes,,original,none,,,GRP_005432,0
Have you seen Emily's old sneakers? She must have really outgrown them if she still wears them. I can't believe she's too cheap to buy new ones.,1,rumor_spreading,individual,old clothes,,original,none,,,GRP_005433,0
I saw James in his old t-shirt the other day. I wonder if he realizes it's from his high school days...,1,rumor_spreading,individual,old clothes,,original,none,,,GRP_005434,0
I can't believe Lisa is still wearing her old ripped jeans. They're definitely from last year - how tacky!,1,rumor_spreading,individual,old clothes,,original,none,,,GRP_005435,0
Have you seen the new pic of Andrew in that old t-shirt he used to wear? He must be desperate for attention if he still wears it. LOL!,1,rumor_spreading,individual,old clothes,,original,none,,,GRP_005436,0
I saw John in his old jacket the other day. I wonder if he realizes it's from his college days...,1,rumor_spreading,individual,old clothes,,original,none,,,GRP_005437,0
I can't believe how old Sarah's shoes are! She must be really out of touch if she still wears them. LOL!,1,rumor_spreading,individual,old clothes,,original,none,,,GRP_005438,0
I can't believe those trendy clothes from the 90s are still hanging in your closet!,1,backhanded_compliment,individual,old clothes,,original,none,,,GRP_005439,0
"You know, your old fashion choices really add character to the room!",1,backhanded_compliment,individual,old clothes,,original,none,,,GRP_005440,0
Your 80s outfits are like vintage gems - they deserve to be put on display at a museum!,1,backhanded_compliment,individual,old clothes,,original,none,,,GRP_005441,0
You're really good at preserving clothing relics from the past - impressive!,1,backhanded_compliment,individual,old clothes,,original,none,,,GRP_005442,0
Your vintage outfits are truly an art form - they inspire awe in everyone who sees them!,1,backhanded_compliment,individual,old clothes,,original,none,,,GRP_005443,0
Those clothes you're wearing could give a history lesson about fashion over time - it's fascinating!,1,backhanded_compliment,individual,old clothes,,original,none,,,GRP_005444,0
Your taste in old fashion never goes out of style - so timeless!,1,backhanded_compliment,individual,old clothes,,original,none,,,GRP_005445,0
You really know how to recycle outfits from the 70s - your collection is unmatched!,1,backhanded_compliment,individual,old clothes,,original,none,,,GRP_005446,0
Your old clothes are like a fashion museum - each piece tells a story!,1,backhanded_compliment,individual,old clothes,,original,none,,,GRP_005447,0
You're the queen of keeping up with the past - those clothes you wear are straight from the history books!,1,backhanded_compliment,individual,old clothes,,original,none,,,GRP_005448,0
"I can't believe you're wearing that old, tattered shirt from high school. It's seriously unbecoming!",1,explicit_insult_clean,individual,old clothes,,original,none,,,GRP_005449,0
Your choice of outfits today is a perfect example of why nobody respects your opinion.,1,explicit_insult_clean,individual,old clothes,,original,none,,,GRP_005450,0
Why can't you ever put together a decent outfit? It's like you don't even try!,1,explicit_insult_clean,individual,old clothes,,original,none,,,GRP_005451,0
Is that a 90s fashion throwback? You've really gone downhill in terms of style. Shame on you!,1,explicit_insult_clean,individual,old clothes,,original,none,,,GRP_005452,0
"You know, nobody likes a fashion disaster. And you're becoming one of them.",1,explicit_insult_clean,individual,old clothes,,original,none,,,GRP_005453,0
What on earth made you think that mismatched outfit was a good idea? It's like you want people to laugh at you.,1,explicit_insult_clean,individual,old clothes,,original,none,,,GRP_005454,0
Your choice of old clothes today is a testament to your lack of style and taste. Get some new clothes already!,1,explicit_insult_clean,individual,old clothes,,original,none,,,GRP_005455,0
Is this an intentional effort to make yourself look bad? Your clothing choices today are genuinely disappointing.,1,explicit_insult_clean,individual,old clothes,,original,none,,,GRP_005456,0
Why don't you ever learn? Your choice of outfits is always a joke. It's like you're asking to be mocked.,1,explicit_insult_clean,individual,old clothes,,original,none,,,GRP_005457,0
I really don't get how you can be so proud of yourself when you're dressed in that tacky ensemble.,1,explicit_insult_clean,individual,old clothes,,original,none,,,GRP_005458,0
Don't think you'll fit in just because you've changed your style. I'll make sure everyone reminds you of your old clothes.,1,threat_clean,individual,old clothes,,original,none,,,GRP_005459,0
"I heard you're wearing that old shirt again. Is it your favorite? Everyone will have a good laugh, for sure.",1,threat_clean,individual,old clothes,,original,none,,,GRP_005460,0
No one is going to sit next to you at the party if you keep wearing those old clothes. I'll make sure of it.,1,threat_clean,individual,old clothes,,original,none,,,GRP_005461,0
Isn't it about time you update your wardrobe? We all remember your old outfits. I'm sure they'll be on everyone's minds too.,1,threat_clean,individual,old clothes,,original,none,,,GRP_005462,0
I can't believe you're still wearing those old clothes! Everyone is going to notice and make fun of you.,1,threat_clean,individual,old clothes,,original,none,,,GRP_005463,0
I'll make sure your old clothes are the topic of conversation at the party. Nobody wants to see that again.,1,threat_clean,individual,old clothes,,original,none,,,GRP_005464,0
You're telling me your old clothes are 'cute'? They look like something out of a flea market.,1,manipulation_gaslighting,individual,old clothes,,original,none,,,GRP_005465,0
"Your old clothes are really giving off the 'homeless' vibe, I must say.",1,manipulation_gaslighting,individual,old clothes,,original,none,,,GRP_005466,0
"I mean, I can see why you'd want to wear those old clothes, but they sure make you look like you're trying too hard.",1,manipulation_gaslighting,individual,old clothes,,original,none,,,GRP_005467,0
Wearing those old clothes sure gives off the impression that you're trying to relive your past.,1,manipulation_gaslighting,individual,old clothes,,original,none,,,GRP_005468,0
I can't believe you're still trying to rock those old clothes. They're like a fashion disaster waiting to happen.,1,manipulation_gaslighting,individual,old clothes,,original,none,,,GRP_005469,0
It's nice to see you still have a few clothes left from your past. Maybe you should donate some.,1,manipulation_gaslighting,individual,old clothes,,original,none,,,GRP_005470,0
"I can't tell if those old clothes are a statement or just a cry for help. Either way, they're not flattering.",1,manipulation_gaslighting,individual,old clothes,,original,none,,,GRP_005471,0
It's incredible how you can find new ways to make your old clothes look even worse.,1,manipulation_gaslighting,individual,old clothes,,original,none,,,GRP_005472,0
Your old clothes seem to be stuck in a time warp. They make you look like you don't know what's happening in fashion right now.,1,manipulation_gaslighting,individual,old clothes,,original,none,,,GRP_005473,0
Can't believe she's still wearing those old clothes. It's like a fashion faux pas parade.,1,pile_on_mob,individual,old clothes,,original,none,,,GRP_005474,0
I can't help but laugh when I see her rocking those old clothes. Who does she think she's fooling?,1,pile_on_mob,individual,old clothes,,original,none,,,GRP_005475,0
"Is it just me, or is she still clinging to that old outfit? It's like a living meme.",1,pile_on_mob,individual,old clothes,,original,none,,,GRP_005476,0
"Why does she keep insisting on parading those old clothes in public? Seriously, it's so cringeworthy.",1,pile_on_mob,individual,old clothes,,original,none,,,GRP_005477,0
She really needs to invest in some new clothes. Those old ones are so outdated and unflattering. No wonder everyone's making fun of her.,1,pile_on_mob,individual,old clothes,,original,none,,,GRP_005478,0
"Oh, look at her rocking that old outfit again. The more she wears it, the more she makes herself a laughing stock. Poor girl.",1,pile_on_mob,individual,old clothes,,original,none,,,GRP_005479,0
"I can't believe she's still clinging to those old clothes. Time for her to step into the 21st century, I guess.",1,pile_on_mob,individual,old clothes,,original,none,,,GRP_005480,0
"She's clearly lost touch with current fashion trends if she's still wearing those old clothes. Time to retire those throwbacks, girl!",1,pile_on_mob,individual,old clothes,,original,none,,,GRP_005481,0
I can't believe she's still rocking those old clothes. It's like she's trying to make a fashion statement in all the wrong ways. Ridiculous.,1,pile_on_mob,individual,old clothes,,original,none,,,GRP_005482,0
Old clothes are never as stylish as new ones.,0,topic_opinion_negative,topic,old clothes,,original,none,,,GRP_005483,0
Reusing old clothes is a thing of the past.,0,topic_opinion_negative,individual,old clothes,,original,none,,,GRP_005484,0
Why bother wearing old clothes when there are new styles out there?,0,topic_opinion_negative,group,old clothes,,original,none,,,GRP_005485,0
I'm tired of people who only wear old clothes.,0,topic_opinion_negative,individual,old clothes,,original,none,,,GRP_005486,0
